transaction_id,date,description,amount,direction,mcc,category,_merchant,_is_holdout
2067,2024-05-16,POS IVI,1849.0,debit,,Развлечения,IVI,False
2068,2024-04-01,O'KEY ROSTOV-NA-DONU RUS,1199.0,debit,,Продукты,О'Кей,False
2069,2024-06-28,Прочие услуги 142532,4190.0,debit,,Прочее,,False
2070,2024-04-10,OPLATA TOVAROV SM-KLINIKA,11799.0,debit,5912,Здоровье,СМ-Клиника,False
2071,2024-05-17,Списание ЖКУ Комиссия за обслуживание,1949.0,debit,6012,Финансовые услуги,Комиссия за обслуживание,False
2072,2024-06-08,Перевод СБП Петров Е.Т.,37899.0,credit,,Переводы,Петров Е.Т.,False
2073,2024-05-30,POS DELIMOBIL,290.0,debit,,Транспорт,Delimobil,False
2074,2024-04-08,Списание ЖКУ Ростелеком,4800.0,debit,,ЖКХ и связь,Ростелеком,False
2075,2024-05-18,POKUPKA ECCO CHELYABINSK,950.0,debit,5661,Одежда и обувь,Ecco,False
2076,2024-04-13,SHOKOLADNITSA*42211,2600.0,debit,,Кафе и рестораны,Шоколадница,False
2077,2024-06-19,OPLATA MAAGNIT,3790.0,debit,5412,Продукты,Магнит,False
2078,2024-04-24,KOFE HAUZ UFA RUS,2850.0,debit,,Кафе и рестораны,Кофе Хауз,False
2079,2024-06-23,Перевод по номеру телефона +7 961 387-61-24,46109.0,credit,,Переводы,Морозов И.Е.,False
2080,2024-06-29,POKUPKA RENDEZ-VOUS CHELYABINSK,8609.0,debit,,Одежда и обувь,Rendez-Vous,False
2081,2024-04-07,Списание ЖКУ МосЭнергоСбыт,1850.0,debit,4814,ЖКХ и связь,МосЭнергоСбыт,False
2082,2024-04-12,OPLATA ASHAN,5350.0,debit,5422,Продукты,Ашан,False
2083,2024-06-16,POS SITIMOBIL,2150.0,debit,5541,Транспорт,Ситимобил,False
2084,2024-06-26,POKUPKA DELIMOBIL SAMARA,2649.0,debit,7523,Транспорт,Delimobil,False
2085,2024-05-26,СОГАЗ абонентская плата,1449.0,debit,,Финансовые услуги,СОГАЗ,False
2086,2024-04-28,OPLATA TOVAROV STEAM,749.0,debit,7832,Развлечения,Steam,False
2087,2024-05-05,TEHNOPARK UFA RUS,15090.0,debit,5732,Электроника и техника,Технопарк,False
2088,2024-04-18,OPLATA TOVROV CASTORAMA,23949.0,debit,,Дом и ремонт,Castorama,False
2089,2024-05-13,DOMINOS PIZZA,1349.0,debit,5812,Кафе и рестораны,Dominos Pizza,False
2090,2024-06-22,ВТБ Страхование счет №956402,2609.0,debit,,Финансовые услуги,ВТБ Страхование,False
2091,2024-04-30,Выплата премии ООО Ромашка,56399.0,credit,,Прочие доходы,Максидом,False
2092,2024-06-26,OPLATA OZON ELECTRONICS,19149.0,debit,,Электроника и техника,Ozon Electronics,False
2093,2024-06-18,OPLATA TOVAROV PARK ORKOGO,2509.0,debit,,Развлечения,Парк Горького,False
2094,2024-05-11,OPLATA TOVAROV LENTA,3299.0,debit,5411,Продукты,Лента,False
2095,2024-05-02,OPLATA TOVAROV MAGNIT KOSMETIK,6850.0,debit,7298,Красота и уход,Магнит Косметик,False
2096,2024-04-25,TERRMINAL 792694 ASHAN KRASNOYARSK,1809.0,debit,5412,Продукты,Ашан,False
2097,2024-06-29,Оплата услуг Учи.ру,23190.0,debit,8220,Образование,Учи.ру,False
2098,2024-05-31,SM-KLINIKA,12649.0,debit,8011,Здоровье,СМ-Клиника,False
2099,2024-06-03,Перевод между своими счетами,22250.0,debit,,Переводы,Соколов О.И.,False
2100,2024-04-21,OPLATA TOVAROV KINOTEATR KARO,1250.0,debit,7832,Развлечения,Кинотеатр Каро,False
2101,2024-06-20,POKUPKA SITILINK NOVOSIBIRSK,68649.0,debit,,Электроника и техника,Ситилинк,False
2102,2024-04-05,OPLATA TOVAROV METRO,2690.0,debit,5412,Продукты,Metro,False
2103,2024-04-02,TERMINAL 494594 METRO MOSKVA,3490.0,debit,5411,Продукты,Metro,False
2104,2024-04-10,Совкомбанк Страхование счет №911644,3750.0,debit,6051,Финансовые услуги,Совкомбанк Страхование,False
2105,2024-05-03,Возврат покупки ЕИРЦ,74509.0,credit,,Прочие доходы,ЕИРЦ,False
2106,2024-05-05,ИП Федоров О.В. электрик услуги,16450.0,debit,,Дом и ремонт,Федоров О.В.,False
2107,2024-06-29,ИП Соколова Ю.И. мастер маникюра,1509.0,debit,,Красота и уход,Соколова Ю.И.,False
2108,2024-05-08,Газпроом Межрегионгаз счет №610594,6590.0,debit,4900,ЖКХ и связь,Газпром Межрегионгаз,False
2109,2024-06-09,Комисия за обслуживание абонентская плата,4199.0,debit,,Финансовые услуги,Комиссия за обслуживание,False
2110,2024-05-31,POS PRIME,3800.0,debit,,Кафе и рестораны,Prime,False
2111,2024-04-15,Coursera сччет №726959,15450.0,debit,8299,Образование,Coursera,False
2112,2024-04-24,ASHAN*860335,1299.0,debit,5422,Продукты,Ашан,False
2113,2024-05-30,YANDEKS PLYUS KAZAN RUS,3799.0,debit,,Развлечения,Яндекс Плюс,False
2114,2024-05-12,OPLATA SITIDRAYV,350.0,debit,4111,Транспорт,Ситидрайв,False
2115,2024-06-17,POS ECCO,4409.0,debit,5651,Одежда и обувь,Ecco,False
2116,2024-06-25,POKUPKA CASTORAMA UFA,15499.0,debit,5200,Дом и ремонт,Castorama,False
2117,2024-06-24,H&M,2209.0,debit,5661,Одежда и обувь,H&M,False
2118,2024-06-11,MEDSI,13000.0,debit,8011,Здоровье,Медси,False
2119,2024-05-20,POKUPKA DOC+ CHELYABINSK,4599.0,debit,,Здоровье,Doc+,False
2120,2024-06-19,PYATEROCHAK,3950.0,debit,,Продукты,Пятёрочка,False
2121,2024-06-16,FORMULA KINO,3509.0,debit,5815,Развлечения,Формула Кино,False
2122,2024-05-03,TERMNIAL 411950 ASHAN SAMARA,5090.0,debit,,Продукты,Ашан,False
2123,2024-05-20,POKUPKA KINOTEATR KARO KRASNOYARSK,3499.0,debit,7832,Развлечения,Кинотеатр Каро,False
2124,2024-04-29,POKUPKA MU-MU CHELYABINSK,3909.0,debit,,Кафе и рестораны,Му-Му,False
2125,2024-05-14,Зачисление заработной платы ООО Технострой,26909.0,credit,,Прочие доходы,Т2,False
2126,2024-04-19,VUSVILL,2200.0,debit,5412,Продукты,ВкусВилл,False
2127,2024-05-30,Оплата услуг ЮMoney Комиссия,3250.0,debit,6051,Финансовые услуги,ЮMoney Комиссия,False
2128,2024-04-02,POS PETROVICH,6950.0,debit,5211,Дом и ремонт,Petrovich,False
2129,2024-06-15,POS TOPGUN BARBERSHOP,7009.0,debit,7230,Красота и уход,TopGun Barbershop,False
2130,2024-06-01,Перевод между своими счетами,20690.0,debit,,Переводы,Егоров Н.А.,False
2131,2024-05-09,TERMINAL 423819 DIKSI MOSKVA,3649.0,debit,,Продукты,Дикси,False
2132,2024-04-06,OPLATA LENTA,1950.0,debit,,Продукты,Лента,False
2133,2024-04-19,ASHAN,3650.0,debit,5412,Продукты,Ашан,False
2134,2024-04-19,MU-MU,450.0,debit,,Кафе и рестораны,Му-Му,False
2135,2024-04-15,POKUPKA PARK GORKOGO CHELYABINSK,2049.0,debit,,Развлечения,Парк Горького,False
2136,2024-05-10,ВТБ Страхование счет №830555,2790.0,debit,6051,Финансовые услуги,ВТБ Страхование,False
2137,2024-05-06,OPLATA TOVAROV TEREMOK,2599.0,debit,,Кафе и рестораны,Теремок,False
2138,2024-05-29,Оплата услуг МосЭнергоСбыт,1649.0,debit,,ЖКХ и связь,МосЭнергоСбыт,False
2139,2024-05-10,DELIMOBIL*210864,2249.0,debit,4121,Транспорт,Delimobil,False
2140,2024-06-12,Оплата УСЛ МосЭнергоСбыт,7809.0,debit,4814,ЖКХ и связь,МосЭнергоСбыт,False
2141,2024-05-25,OPLATA KARI,7990.0,debit,,Одежда и обувь,Kari,False
2142,2024-06-04,WILDBERRIES,3000.0,debit,,Прочее,,False
2143,2024-05-06,OPLATA TOVAROV TEREOK,749.0,debit,,Кафе и рестораны,Теремок,False
2144,2024-05-19,POKUPKA MAKSIDOM KAZAN,28290.0,debit,5211,Дом и ремонт,Максидом,False
2145,2024-05-07,Райффайзен Комиссия абонентская плата,1290.0,debit,6051,Финансовые услуги,Райффайзен Комиссия,False
2146,2024-04-08,OPLATA MTS MAGAZIN,44949.0,debit,5732,Электроника и техника,МТС Магазин,False
2147,2024-04-13,SBP PEREVOD Попов С.И.,12300.0,credit,,Переводы,Попов С.И.,False
2148,2024-04-09,OPLATA POBEDA,34750.0,debit,4112,Путешествия,Победа,False
2149,2024-05-21,POS LENTA,1999.0,debit,5411,Продукты,Лента,False
2150,2024-04-28,SITIMOBIL KRASNOYARSK RUS,950.0,debit,4111,Транспорт,Ситимобил,False
2151,2024-06-19,PLAYSTATION STORE SAMARA RUS,4999.0,debit,5815,Развлечения,PlayStation Store,False
2152,2024-06-25,POKUPKA MMETRO KRASNOYARSK,1350.0,debit,5412,Продукты,Metro,False
2153,2024-05-25,POKUPKA VKUSVILL KAZAN,5999.0,debit,,Продукты,ВкусВилл,False
2154,2024-04-23,O'KEY,2650.0,debit,,Продукты,О'Кей,False
2155,2024-05-01,STEAM NOVOSIBIRSK RUS,4600.0,debit,,Развлечения,Steam,False
2156,2024-04-03,Оплата услуг Т2,850.0,debit,,ЖКХ и связь,Т2,False
2157,2024-05-29,OPLATA TOVARROV SALON KRASOTY STIL,2999.0,debit,7230,Красота и уход,Салон Красоты Стиль,False
2158,2024-06-18,OPLATA ZARA,6399.0,debit,5651,Одежда и обувь,Zara,False
2159,2024-05-11,Перевод между своими счетами,12509.0,debit,,Переводы,Морозова Т.В.,False
2160,2024-05-22,OPLATA TOVAROV PYATEROCHKA,400.0,debit,5411,Продукты,Пятёрочка,False
2161,2024-04-22,OPLATA WINK,390.0,debit,,Развлечения,Wink,False
2162,2024-06-25,OPLATA ASHAN,4149.0,debit,5411,Продукты,Ашан,False
2163,2024-04-11,KFC*960802,2309.0,debit,,Кафе и рестораны,KFC,False
2164,2024-06-19,Внутрибанковский перевод Егорова Н.Д.,16149.0,credit,,Переводы,Егорова Н.Д.,False
2165,2024-06-05,П2П перевод Смирнов Т.А.,17150.0,debit,,Переводы,Смирнов Т.А.,False
2166,2024-05-06,ИП Кузнецов Н.М. стоматолог кабинет,7649.0,debit,,Здоровье,Кузнецов Н.М.,False
2167,2024-04-15,OPLATA TOVAROV SPAR,309.0,debit,,Продукты,Spar,False
2168,2024-05-13,POS METRO,1390.0,debit,,Продукты,Metro,False
2169,2024-06-07,Перевод СБП Петрова М.Д.,8250.0,debit,,Переводы,Петрова М.Д.,False
2170,2024-06-28,Внутрибанковский перевод Петрова А.О.,33690.0,debit,,Переводы,Петрова А.О.,False
2171,2024-04-23,OPLATA TOAROV TVOE,8699.0,debit,5651,Одежда и обувь,Твое,False
2172,2024-04-12,ASHAN KRASNOYARSK RUS,550.0,debit,,Продукты,Ашан,False
2173,2024-06-07,Перевод Попов А.М.,49890.0,credit,,Переводы,Попов А.М.,False
2174,2024-06-14,WHHOOSH,1109.0,debit,4111,Транспорт,Whoosh,False
2175,2024-05-19,Возврат покупки Учи.ру,46500.0,credit,,Прочие доходы,Учи.ру,False
2176,2024-04-24,ZARA CHELYABINSK RUS,3200.0,debit,5651,Одежда и обувь,Zara,False
2177,2024-04-16,TERMINAL 279902 S7 AIRLINES KRASNOYARSK,37849.0,debit,4511,Путешествия,S7 Airlines,False
2178,2024-05-18,ИП Петров И.В. частные уроки,4090.0,debit,8299,Образование,Петров И.В.,False
2179,2024-06-01,Билайн абонентская плата,6149.0,debit,4814,ЖКХ и связь,Билайн,False
2180,2024-05-17,POKUPKA MAGNIT UFA,4350.0,debit,5412,Продукты,Магнит,False
2181,2024-06-25,SPAR*271311,5849.0,debit,,Продукты,Spar,False
2182,2024-04-11,POS SUSHI WOK,1449.0,debit,5812,Кафе и рестораны,Sushi Wok,False
2183,2024-05-19,Совкомбанк Страхование счет №625157,3149.0,debit,6051,Финансовые услуги,Совкомбанк Страхование,False
2184,2024-04-02,Т2 абонентская плтаа,1249.0,debit,4814,ЖКХ и связь,Т2,False
2185,2024-05-04,П2П перевод Соколова В.О.,15550.0,debit,,Переводы,Соколова В.О.,False
2186,2024-05-15,ИП Морозов С.В. услуги перевозки,1290.0,debit,4111,Транспорт,Морозов С.В.,False
2187,2024-04-05,HOTELTONIGHT,12700.0,debit,4511,Путешествия,Hoteltonight,False
2188,2024-06-08,OPLATA OVAROV MAGNIT,3249.0,debit,5411,Продукты,Магнит,False
2189,2024-04-16,МАРКЕТПЛЕЙС ОПЛАТА 317902,890.0,debit,,Прочее,,False
2190,2024-06-03,Списание ЖКУ Московская Школа,24209.0,debit,,Образование,Московская Школа,False
2191,2024-05-03,FORMULA KINO*729127,4649.0,debit,7994,Развлечения,Формула Кино,False
2192,2024-05-23,Зачисление заработной платы ООО Технострой,39109.0,credit,,Прочие доходы,S7 Airlines,False
2193,2024-04-14,DIKSI UFA RUS,5349.0,debit,5412,Продукты,Дикси,False
2194,2024-06-24,Газпром Межрегионгаз счет №483351,7699.0,debit,,ЖКХ и связь,Газпром Межрегионгаз,False
2195,2024-04-09,Оплата ВТБ Страхование л/с 889736,3649.0,debit,6012,Финансовые услуги,ВТБ Страхование,False
2196,2024-04-14,ИП Сидорова А.Е. услуги перевозки,690.0,debit,,Транспорт,Сидорова А.Е.,False
2197,2024-04-20,POKUPKA RIV GOSH KRASNOYARSK,6999.0,debit,7230,Красота и уход,Рив Гош,False
2198,2024-04-08,Кэшбэк по карте,33949.0,credit,,Прочие доходы,TopGun Barbershop,False
2199,2024-04-08,Билайн абонентская плата,2109.0,debit,4814,ЖКХ и связь,Билайн,False
2200,2024-06-01,POKUPKA IL DE BOTE EKATERINBURG,2200.0,debit,7230,Красота и уход,Иль Де Ботэ,False
2201,2024-06-29,POS ASHAAN,549.0,debit,5422,Продукты,Ашан,False
2202,2024-05-20,CINNABON*90891,650.0,debit,5814,Кафе и рестораны,Cinnabon,False
2203,2024-06-22,YANDEX MARKET,6949.0,debit,,Прочее,,False
2204,2024-06-03,KINOPOISK ROSTOV-NA-DONU RUS,4299.0,debit,,Развлечения,Кинопоиск,False
2205,2024-05-11,POKUPKA SITIDRAV CHELYABINSK,600.0,debit,4111,Транспорт,Ситидрайв,False
2206,2024-06-24,Пополнение счета от Егоров В.Н.,18799.0,credit,,Прочие доходы,Пятёрочка,False
2207,2024-06-13,Оплата услуг Мегафон,1649.0,debit,,ЖКХ и связь,Мегафон,False
2208,2024-05-27,IKEA,21309.0,debit,5200,Дом и ремонт,IKEA,False
2209,2024-05-06,ИП Федоров Н.В. сантехник услуги,13050.0,debit,5211,Дом и ремонт,Федоров Н.В.,False
2210,2024-05-16,ASHAN,1249.0,debit,,Продукты,Ашан,False
2211,2024-04-25,TERMINAL 765336 ECCO KAAN,7309.0,debit,5651,Одежда и обувь,Ecco,False
2212,2024-04-15,OPLATA TOVAROV PODRUZHKA,4499.0,debit,,Красота и уход,Подружка,False
2213,2024-04-15,Coursera счет №44903,20400.0,debit,,Образование,Coursera,False
2214,2024-04-16,TERMINAL 813727 VKUSVILL NOVOSIBIRSK,1890.0,debit,5411,Продукты,ВкусВилл,False
2215,2024-06-01,PLATA LENTA,3749.0,debit,,Продукты,Лента,False
2216,2024-06-10,Оплата услуг Skillbox,11209.0,debit,,Образование,Skillbox,False
2217,2024-05-02,POS SITILINK,14209.0,debit,5734,Электроника и техника,Ситилинк,False
2218,2024-06-04,OPLATA TOVAROV HOTELTONIGHT,46649.0,debit,4511,Путешествия,Hoteltonight,False
2219,2024-05-12,OPLATA TOVAROV AEROEKSPRESS,1699.0,debit,4111,Транспорт,Аэроэкспресс,False
2220,2024-04-18,MAGNIT VORONEZH RUS,3599.0,debit,5412,Продукты,Магнит,False
2221,2024-06-06,POS METRRO,2799.0,debit,5412,Продукты,Metro,False
2222,2024-06-24,AEROEKSPRESS,2790.0,debit,4111,Транспорт,Аэроэкспресс,False
2223,2024-05-21,POKUPKA YANDEKS TAKSI UFA,400.0,debit,5541,Транспорт,Яндекс Такси,False
2224,2024-05-20,TERMINAL 998283 CINNABON KRASNOYARSK,2049.0,debit,,Кафе и рестораны,Cinnabon,False
2225,2024-04-24,OPATA TOVAROV PEREKRESTOK,2600.0,debit,5412,Продукты,Перекресток,False
2226,2024-05-08,TERMINAL 848623 CINNABON NIZHNIY NOVGOROD,709.0,debit,5812,Кафе и рестораны,Cinnabon,False
2227,2024-05-24,OPLATA SM-KINIKA,1249.0,debit,8011,Здоровье,СМ-Клиника,False
2228,2024-05-21,KINOTEATR KARO NOVOSIBIRSK RUS,4550.0,debit,7832,Развлечения,Кинотеатр Каро,False
2229,2024-06-11,Оплата УСЛ Газпром Межрегионгаз,649.0,debit,4814,ЖКХ и связь,Газпром Межрегионгаз,False
2230,2024-04-14,TERMINAL 64714 VKUSVLIL ROSTOV-NA-DONU,3309.0,debit,5411,Продукты,ВкусВилл,False
2231,2024-04-10,OPLATA GAZPROMNEFT AZS,1749.0,debit,,Транспорт,Газпромнефть АЗС,False
2232,2024-06-13,OPLATA TOVAROV MAGNIT,5049.0,debit,,Продукты,Магнит,False
2233,2024-04-24,POKUPKA SPORTMASTER NIZHNIY NOVGOROD,2950.0,debit,,Одежда и обувь,Спортмастер,False
2234,2024-04-18,ИП Попов Н.А. услуги перевозки,1109.0,debit,4111,Транспорт,Попов Н.А.,False
2235,2024-06-13,ЕИРЦ абонентская плата,499.0,debit,4900,ЖКХ и связь,ЕИРЦ,False
2236,2024-06-25,POKUPKA ROSNEFT AZS MOSKVA,809.0,debit,,Транспорт,Роснефть АЗС,False
2237,2024-04-13,Списание ЖКУ Мегафон,7890.0,debit,4814,ЖКХ и связь,Мегафон,False
2238,2024-04-06,PYATEROCHKA SAMARA RUS,300.0,debit,5412,Продукты,Пятёрочка,False
2239,2024-05-27,П2П перевод Морозова О.Н.,32800.0,credit,,Переводы,Морозова О.Н.,False
2240,2024-04-02,Внутрибанковский перевод Волков А.И.,16009.0,credit,,Переводы,Волков А.И.,False
2241,2024-06-27,Начисление процентов на остаток,15250.0,credit,,Прочие доходы,Steam,False
2242,2024-05-24,TERMINAL 752232 TVOE VORONEZH,3750.0,debit,5661,Одежда и обувь,Твое,False
2243,2024-04-16,OPLATA O'KEY,1200.0,debit,5411,Продукты,О'Кей,False
2244,2024-05-13,Оплата услуг егафон,4490.0,debit,4900,ЖКХ и связь,Мегафон,False
2245,2024-06-11,POS PEREKRESTOK,3600.0,debit,,Продукты,Перекресток,False
2246,2024-06-11,POKUPKA MOSKOVSKIY METROPOLITEN VORONEZH,349.0,debit,4111,Транспорт,Московский метрополитен,False
2247,2024-05-07,OPLATA TOVAROV YANDEKS PLYUS,509.0,debit,,Развлечения,Яндекс Плюс,False
2248,2024-04-17,OPLATA TOVAROV PEREKRESTOK,3350.0,debit,,Продукты,Перекресток,False
2249,2024-04-16,Списание ЖКУ ЕИРЦ,3750.0,debit,4900,ЖКХ и связь,ЕИРЦ,False
2250,2024-05-02,Водоканал счет №568056,650.0,debit,,ЖКХ и связь,Водоканал,False
2251,2024-04-14,OPLATA APTEKA APREL,1049.0,debit,8099,Здоровье,Аптека Апрель,False
2252,2024-06-04,TERMINAL 867935 DIKSI NOVOSIBIRSK,3149.0,debit,5412,Продукты,Дикси,False
2253,2024-04-04,POKUPKA TEREMOK MOSKVA,1790.0,debit,5814,Кафе и рестораны,Теремок,False
2254,2024-05-19,OPLATA KOFE HAUZ,2700.0,debit,,Кафе и рестораны,Кофе Хауз,False
2255,2024-04-08,OPLATA DNS,51949.0,debit,5734,Электроника и техника,DNS,False
2256,2024-05-12,POKUPKA H&M ROSTOV-NA-DONU,7950.0,debit,5661,Одежда и обувь,H&M,False
2257,2024-04-16,OPLATA MU-MU,750.0,debit,,Кафе и рестораны,Му-Му,False
2258,2024-04-26,TERMINAL 581155 O'KEY NOVOSIBIRSK,1599.0,debit,,Продукты,О'Кей,False
2259,2024-06-25,POS ROSNEFT AZS,2790.0,debit,,Транспорт,Роснефть АЗС,False
2260,2024-05-18,Пополнение счета от Попов А.О.,89690.0,credit,,Прочие доходы,PlayStation Store,False
2261,2024-05-18,OPPLATA TOVAROV MOSKOVSKIY METROPOLITEN,2690.0,debit,5541,Транспорт,Московский метрополитен,False
2262,2024-04-24,M.VIDEO*462350,3190.0,debit,,Электроника и техника,М.Видео,False
2263,2024-04-26,PODRUZHKA KRASNOYARSK RUS,6699.0,debit,7298,Красота и уход,Подружка,False
2264,2024-04-02,POS SITIMOBIL,1400.0,debit,,Транспорт,Ситимобил,False
2265,2024-06-16,ИП Сидоров А.В. услуги перевозки,649.0,debit,,Транспорт,Сидоров А.В.,False
2266,2024-04-17,Оплата Комиссия за обслуживание л/с 859925,2600.0,debit,,Финансовые услуги,Комиссия за обслуживание,False
2267,2024-05-16,Внутрибанковский перевод Морозов Н.А.,11699.0,credit,,Переводы,Морозов Н.А.,False
2268,2024-05-07,Пополнение счета от Смирнов Н.А.,2390.0,credit,,Прочие доходы,re:Store,False
2269,2024-04-28,DIKSI,5649.0,debit,5411,Продукты,Дикси,False
2270,2024-04-15,DELIMOBIL*611577,1109.0,debit,,Транспорт,Delimobil,False
2271,2024-06-04,Выплата премии АО Вымпел,86509.0,credit,,Прочие доходы,Аэрофлот,False
2272,2024-06-01,OPLATA SHOKOLADNITSA,3709.0,debit,5812,Кафе и рестораны,Шоколадница,False
2273,2024-04-23,TERMINAL 897046 GAZPROMNEFT AZS SANKT-PETERBURG,1149.0,debit,5541,Транспорт,Газпромнефть АЗС,False
2274,2024-05-01,Кэшбэк по карте,26350.0,credit,,Прочие доходы,МТС Магазин,False
2275,2024-06-20,Выплата премии ПАО Энергия,49009.0,credit,,Прочие доходы,GeekBrains,False
2276,2024-05-10,OPALTA MOSKOVSKIY METROPOLITEN,2890.0,debit,4111,Транспорт,Московский метрополитен,False
2277,2024-04-06,POS IKEA,7099.0,debit,,Дом и ремонт,IKEA,False
2278,2024-05-04,PLAYSTATION STORE,4190.0,debit,,Развлечения,PlayStation Store,False
2279,2024-06-05,POKUPKA SPORTMASTER MOSKVA,10349.0,debit,5651,Одежда и обувь,Спортмастер,False
2280,2024-04-01,TERMINAL 895164 SHOKOLADNITSA NOVOSIBIRSK,3809.0,debit,5814,Кафе и рестораны,Шоколадница,False
2281,2024-05-08,SITIMOBIL ROSTOV-NA-DONU RUS,1349.0,debit,,Транспорт,Ситимобил,False
2282,2024-06-13,Оплата улуг СОГАЗ,900.0,debit,6012,Финансовые услуги,СОГАЗ,False
2283,2024-05-07,Мегафон счет №617964,890.0,debit,,ЖКХ и связь,Мегафон,False
2284,2024-04-13,TERMINAL 512938 O'KEY EKATERINBURG,4400.0,debit,5412,Продукты,О'Кей,False
2285,2024-04-13,POKUPKA H&M NIZHNIY NOVGOROD,9800.0,debit,5651,Одежда и обувь,H&M,False
2286,2024-05-15,WILDBERRIES FASHION EKATERINBURG RUS,1299.0,debit,,Одежда и обувь,Wildberries Fashion,False
2287,2024-04-29,POKUPKA STEAM KAZAN,4100.0,debit,7832,Развлечения,Steam,False
2288,2024-05-13,OPLATA MAKSIDOM,22509.0,debit,,Дом и ремонт,Максидом,False
2289,2024-05-13,PARK GORKOGO*374308,1090.0,debit,5815,Развлечения,Парк Горького,False
2290,2024-05-20,ВОЗВРАТ SBP Петрова И.И.,83449.0,credit,,Прочие доходы,Wink,False
2291,2024-04-04,ИП Сидоров Е.Е. массажист,14699.0,debit,,Здоровье,Сидоров Е.Е.,False
2292,2024-06-22,Оплата Foxfrod л/с 148515,7890.0,debit,,Образование,Foxford,False
2293,2024-05-24,Списание ЖКУ Ростелеком,5699.0,debit,,ЖКХ и связь,Ростелеком,False
2294,2024-04-03,DELIMOBILL*98302,1499.0,debit,4121,Транспорт,Delimobil,False
2295,2024-04-02,ИП Иванов М.А. сантехник услуги,13200.0,debit,5211,Дом и ремонт,Иванов М.А.,False
2296,2024-06-22,Совкомбанк Страхование счет №55104,1549.0,debit,6012,Финансовые услуги,Совкомбанк Страхование,False
2297,2024-04-21,TERMINAL 180128 NAIL BAR SAMARA,7500.0,debit,7230,Красота и уход,Nail Bar,False
2298,2024-05-19,Оплата услуг Газпром Межрегионгаз,5199.0,debit,4900,ЖКХ и связь,Газпром Межрегионгаз,False
2299,2024-04-17,TERMINAL 674515 PLAYSTATION STORE MOSKVA,4290.0,debit,,Развлечения,PlayStation Store,False
2300,2024-06-26,OPLATA ELDORADO,14709.0,debit,5734,Электроника и техника,Эльдорадо,False
2301,2024-04-03,SHOKOLADNITSA NOVOSIBIRSK RUS,1899.0,debit,,Кафе и рестораны,Шоколадница,False
2302,2024-06-18,RE:STORE,66590.0,debit,5732,Электроника и техника,re:Store,False
2303,2024-06-28,Оплата Нетология л/с 429718,3000.0,debit,8220,Образование,Нетология,False
2304,2024-06-07,ИП Сооклов А.А. парикмахер услуги,599.0,debit,7230,Красота и уход,Соколов А.А.,False
2305,2024-06-16,ASSHAN*397131,4400.0,debit,,Продукты,Ашан,False
2306,2024-06-02,Оплата товара 269462,5390.0,debit,,Прочее,,False
2307,2024-05-09,POKUPKA NIVITRO EKATERINBURG,2509.0,debit,8011,Здоровье,Инвитро,False
2308,2024-05-23,Ростелеком абонентская плата,4199.0,debit,,ЖКХ и связь,Ростелеком,False
2309,2024-06-24,TERMINAL 832574 PARRK GORKOGO SAMARA,2390.0,debit,7994,Развлечения,Парк Горького,False
2310,2024-04-07,Внутрибанковский перевод Новиков А.О.,31290.0,credit,,Переводы,Новиков А.О.,False
2311,2024-05-10,OPLATA OVAROV HOFF,20750.0,debit,,Дом и ремонт,Hoff,False
2312,2024-04-10,OPLATA WINK,4590.0,debit,7832,Развлечения,Wink,False
2313,2024-06-10,TERMINAL 315726 PODRUZHKA CHELYBAINSK,2249.0,debit,,Красота и уход,Подружка,False
2314,2024-06-14,TERMINAL 456398 MOSKOVSKIY METROPOLITEN KAZAN,2099.0,debit,7523,Транспорт,Московский метрополитен,False
2315,2024-04-28,SBP PEREVOD Федоров А.Д.,14509.0,credit,,Переводы,Федоров А.Д.,False
2316,2024-04-02,POS PARK GORKOGO,609.0,debit,7994,Развлечения,Парк Горького,False
2317,2024-04-27,MTS MAGAZIN EKATERINBURG RUS,75299.0,debit,5734,Электроника и техника,МТС Магазин,False
2318,2024-05-01,DIKSI,2449.0,debit,5422,Продукты,Дикси,False
2319,2024-04-03,OPLAAT RIV GOSH,1049.0,debit,,Красота и уход,Рив Гош,False
2320,2024-06-30,SVYZANOY,30650.0,debit,,Электроника и техника,Связной,False
2321,2024-05-12,TERMINAL 855084 GAZPROMNEFT AZS ROSTOV-NA-DONU,1609.0,debit,4121,Транспорт,Газпромнефть АЗС,False
2322,2024-05-05,OON ELECTRONICS UFA RUS,62849.0,debit,,Электроника и техника,Ozon Electronics,False
2323,2024-04-10,DIKSI*674651,949.0,debit,,Продукты,Дикси,False
2324,2024-05-17,Списание по операции №408477,8499.0,debit,,Прочее,,False
2325,2024-05-28,OPLATA OBI,650.0,debit,,Дом и ремонт,ОБИ,False
2326,2024-06-19,Оплата услуг Водоканнал,7309.0,debit,4814,ЖКХ и связь,Водоканал,False
2327,2024-06-26,OPLATA TOVAROV AIRBBN,13890.0,debit,,Путешествия,Airbnb,False
2328,2024-05-30,Зачисление заработной платы ООО Логистик,10309.0,credit,,Прочие доходы,Spar,False
2329,2024-05-27,Списание ЖКУ ТСЖ Пример,6100.0,debit,4900,ЖКХ и связь,ТСЖ Пример,False
2330,2024-04-04,OPLATA TOVAROV LENTA,5009.0,debit,,Продукты,Лента,False
2331,2024-04-28,OPLATA DOMINOS PIZZA,2900.0,debit,,Кафе и рестораны,Dominos Pizza,False
